Date,XAU BGNL,BDIY,CRY,DXY,VIX,USGG30YR,GT10,EONIA,GTITL30YR,GTJPY30YR,LP01TREU,MXUS,MXEU,MXIN
2022-02-17,1856.0204063533433,1534.0565403388428,203.46702667264833,101.94310611980603,22.0150203309479,3.2291085049332953,2.7488196760064296,-0.4038741482678485,1.217045151508172,0.2778328995646543,146.5633313700669,4995.608711514426,251.06990973149917,561.3339101196989
2022-02-18,1864.0130838029838,2757.259972710316,258.28068350834894,103.08265474055747,23.74844633926785,3.4875288423211757,2.0300443473791407,-0.07542739281404442,3.6355922476214677,0.8699059338903209,119.89392937386842,4076.6198139296484,256.92906744380326,571.6102414096936
2022-02-19,1755.456336657658,2594.852043213856,299.543751619131,107.7825584788002,34.560645305319696,1.9083861243578912,1.3459939649203114,0.43367890613293514,1.9055039826786855,0.6049408131977551,147.65080880202214,4473.0351250837,477.9501857132664,567.9661545578874
2022-02-20,1990.8753883293675,2316.903669316851,285.5696093837539,101.57613509023881,39.812865504049284,1.7607827183797053,2.664413100663418,0.04238656019043874,2.950890922220523,0.6140907379757017,135.13914385829875,4802.062559310803,209.66460813511185,618.544732549291
2022-02-21,1932.5398470083344,2701.1634581884837,252.14456890435895,102.64782648656775,21.016762868928826,1.8637887069683978,2.3116807667140558,0.02745646372173216,1.9870171889866985,0.5319106968813024,102.10028837094059,4788.950896541233,338.76048298871183,696.1368952510169
2022-02-22,1981.8496824692568,2734.5884019196046,206.36409092866424,93.12953432007201,36.857683353427014,3.6928189047462543,2.5984370013569387,-0.35887388170067813,2.1743628123834133,0.091850337229201,145.34364159095264,4759.997158330969,294.04258698023045,631.4095349403409
2022-02-23,1968.4482051282946,2416.7259534300692,283.137351438571,99.47842440232205,35.76556901079478,2.8204731543908905,1.844996952571225,-0.4992104889067812,1.7863389160503895,0.44501868372535525,124.22364045165963,4348.994935301911,399.52323199952843,732.7921726249665
2022-02-24,1879.3699936433254,2674.026656727344,259.89785081772106,104.32794223916198,20.616434941044165,2.6681524900187563,3.2671664433495895,0.3101400907454612,2.0291320173790304,0.9995051897085165,123.01634923889165,4453.853255685052,451.8888162706976,715.7805517845844
2022-02-25,1976.562270506935,2394.942923338567,211.49329970595667,95.4188539663273,24.983314504980562,1.7667795477558856,2.4684246714389424,-0.4124254370137618,2.2321012017596296,0.8352292908460148,128.32333029898172,4594.96835734147,308.1134364669709,537.9580742147227
2022-02-26,1726.5477506155758,2360.2815435206007,209.38572848233562,94.04508361049069,25.241821732312978,3.123890016892404,1.2135062107271846,0.13384981873532398,3.161248207277029,0.8934590541671159,107.4692273385614,4973.940583573257,328.07062619685115,514.6524869962232
2022-02-27,1758.7948587257436,2237.2227564303685,290.9626819436592,96.2765361644883,39.45551671316396,3.669998979737725,2.124509976761072,0.41461645451519147,2.5346085827043754,0.8232263592464995,123.45830242836993,4327.547270938493,494.57533535042427,763.3824691998818
2022-02-28,1713.5681866731613,2505.4332791152824,266.92002629380784,94.83001255985667,19.522297534472457,3.5704646733086323,2.8908901368590856,-0.291348086841569,3.830695651470931,0.10304169343098268,141.5563608358873,4923.1438877168575,435.17495290376087,523.949319968862
2022-03-01,1797.5990992289794,1317.2102105861475,282.92867993167556,94.29825274072792,34.97894927761955,3.065136772452003,2.985336404330681,0.1652728362369108,1.1256411815163265,0.22744825406479963,100.77412295687577,4269.356918180494,469.1612392795374,544.5017542159139
2022-03-02,1816.6031869068447,2761.741518397857,287.8978900282267,98.49701685736174,23.35481785432775,1.688196791629184,2.236492631909397,-0.42130142329249054,2.5092049678960846,0.003121651356409627,113.64585801621857,4989.074465473705,331.6286661954889,506.6399826674354
2022-03-03,1781.4047095321687,2743.687055490464,257.17723520483224,108.15677027767069,33.27175864440401,1.7809925679400325,3.2368689270782527,0.10375514383761297,2.7526743664951545,0.30351012487811146,100.12272932219221,4670.263686827591,270.2228611952346,688.5009095895962
2022-03-04,1948.6212527455789,1058.4945660691183,251.74463517550413,100.14119293477437,25.500275107391573,1.6232724677745618,1.669171092985744,-0.33606827904679726,3.7605909582228216,0.10860740234649258,120.78556545749242,4463.511480358551,323.5590396159355,674.7111689475046
2022-03-05,1807.0259980080768,2651.633501129525,243.042741032099,93.75840761630646,29.458994077913502,2.1436980412311732,2.0264967430956666,0.23595356051517802,1.1474755708642828,0.472793345301583,136.41577552468675,4613.390428063605,414.82757534945404,796.0710999305767
2022-03-06,1784.2803529062141,1257.7397349468904,231.69465877911193,91.53943338761748,35.815294333153275,1.8391536679009444,3.2464922764224253,-0.1987687052060918,2.7204987548056483,0.6771274885739019,139.93859145573143,4272.531169040207,232.8291214507938,766.0797188951516
2022-03-07,1862.8088249474745,1670.2377085182839,243.45959608587117,103.92312290275851,35.104139124597104,2.1501201006310846,3.2406417911789474,-0.03660899119535377,3.5608897855838713,0.8745052950380771,147.25948805635034,4274.173857511467,281.14073168495264,623.2529532442729
2022-03-08,1742.2772674924288,2487.0165125832154,277.38796557301566,97.65597528872776,36.6605795884925,2.462645139297404,2.7142819220617023,0.0994305420276217,1.7257831843577098,0.7492171650908982,130.42523064853933,4113.554543843494,213.9907701384771,611.4757522737605
2022-03-09,1940.659094226212,1321.5197920966164,260.1923431015132,106.43661893170719,16.490433133616477,3.857456960177839,3.1474513678055502,-0.3287265893337604,3.6288770455718122,0.9385855957785052,112.73134333264477,4114.050297705398,329.7043215014395,589.0556102839955
2022-03-10,1722.3651931039312,2635.9340482381244,289.2523289954846,103.1902153728154,32.30126382599362,3.02594014945423,1.2219331673905818,0.2416378186176209,1.0571302278228756,0.053898290393788795,146.20739745683494,4347.671741468911,448.233720793884,545.7220760113644
2022-03-11,1996.0660809801552,2664.268355915484,244.33800143791876,105.92482901082737,18.499684418044072,3.587434464207406,3.162487440519441,-0.19735965936318545,3.197363887401189,0.01217983541654144,138.7657876940188,4762.855477896372,207.39910648940324,541.4250969806027
2022-03-12,1931.6734307889972,2014.9354675216723,260.7089578718754,95.43892078836897,25.395464200460275,3.2758787517808305,1.8015497663755669,0.1623718599127535,3.7993396635059593,0.6613381138362127,128.72142415015722,4607.9711675981625,402.5970580421498,539.6851124028816
2022-03-13,1759.6147044602517,1012.7717434336672,263.1307553091989,103.84717844922116,28.71471037636721,1.7812578263165793,1.4458287810705408,-0.34171694930062635,2.9715929849201865,0.2893524102222462,134.7820107859468,4102.584560331021,479.7487623541219,534.2344271560336
2022-03-14,1701.6566351370807,1574.0762663498256,259.16971623063256,95.28123969387437,25.068487118670767,3.339801015934872,1.5984245908551158,0.18811765920635026,2.317087731941344,0.25350101610577314,146.21581775037146,4852.236524975911,271.07835845335467,572.153612721661
2022-03-15,1944.6384285364502,2233.8538367514843,270.26337730855164,108.78136958900583,27.990291895075188,2.187747203897811,2.0449212700347177,-0.37181192718953826,1.134643049418154,0.33088708769379427,135.6197014236461,4601.367626990066,408.09045221829444,592.0005890939349
2022-03-16,1912.0572031542852,2962.372356054847,223.74334683748063,102.72748563066749,39.91315771996548,3.097769617486766,1.627980011511168,-0.07464350373001638,3.7603414399678865,0.26979605789236416,118.4187253792367,4960.855576784779,492.53057033006013,788.4736913116748
2022-03-17,1918.7021504122963,2263.6270540333367,251.23637775457905,96.49023600350684,18.380432842821367,2.3524049341074713,1.8014189650412475,-0.2527939262611232,2.4108886680747244,0.5114364063015873,135.65141011445485,4670.185467411207,488.68341804573896,673.5419753005657
2022-03-18,1931.3811040057838,1519.6071621283195,210.42248028083478,95.39023724584546,31.88640113341064,3.994180658161648,1.3374462151791051,0.24837524942818257,1.086990233007844,0.4401484472241325,102.01390813676939,4175.174863704181,270.478757908743,796.2787323539843
2022-03-19,1722.213395520227,2268.0114061992226,238.45113276448126,93.81853170143287,24.90002415964038,2.158878698741945,1.7404419138974963,-0.23796499549312544,3.069463213986286,0.5124285513766563,119.32077809152906,4473.783362307822,230.0993159636206,611.740084347702
2022-03-20,1807.539718563282,2079.970759431711,248.76670686212645,103.89281917787456,18.32524497268322,2.197826176935674,2.430709536355003,0.38171730639539625,2.4455117607287744,0.6727136115004362,120.31615159227897,4648.497597547204,244.4847613687748,637.2879897768323
2022-03-21,1734.760717857539,2559.6907903022875,265.22242595454725,94.37431225995854,18.968419084357738,3.8266806389059957,2.1046342702276597,0.39182021140661283,1.3730359523272322,0.3871305089711483,108.34191172104174,4028.2647010499777,410.61070054464267,597.3735977495837
2022-03-22,1958.931027762678,1213.9612776539168,295.05310525862035,101.90606531854978,38.731827656140425,1.5616110115908066,1.866796903089778,-0.30355868477721415,1.6428154279307787,0.2513076871421568,101.15427402758851,4014.910264154808,417.72766263598265,554.8662952689658
2022-03-23,1886.9894380482674,2522.0558050040563,260.0651066548356,95.29270053850715,36.99003741779405,3.2417224696829923,2.866130322142785,0.11384594500772427,1.1934720413675388,0.16620053680874547,106.66906183188713,4129.403000598568,402.27096848845974,542.9494123332737
2022-03-24,1799.2694074557949,2082.5331573522208,274.359391617656,103.23937889587737,37.67604901037555,3.3133159768396956,3.2337749284832946,-0.4122823582800357,2.7228806191257204,0.3494741195326255,132.73107478985276,4251.664435045471,300.8235163226714,783.5237593423496
2022-03-25,1719.0675050858072,2925.9840077179892,250.62660594952027,106.29879457081078,39.78831939568467,3.5909464435259983,2.8919730572559925,-0.10846290039837081,2.866088437756028,0.741806475246172,140.1144408181844,4429.5491235206755,250.93308192743663,796.0432045396267
2022-03-26,1793.2946965146987,1683.7443320773723,263.4104031376331,105.56050486289307,20.207884750212948,3.9360982765961885,1.830001755294198,0.21332172950127226,2.517226895066333,0.7567049101114696,149.4101746363487,4487.440473759789,374.22832758567597,513.4728489526194
2022-03-27,1797.554996608024,2265.243786267896,207.09322161337735,105.21702661861563,23.885983434101544,3.939004797891631,2.8611054195938843,0.15942324684991627,3.4513063990078447,0.6669053866842103,117.31817515542471,4138.027608937897,345.10413372735997,545.10376241953
2022-03-28,1918.8818535014193,2864.056211020035,225.4391580841847,93.75444811384504,31.730475748121666,1.6631918939161596,1.379950456185128,0.12470066940660796,3.583026463924041,0.2340281753068746,129.9689611130551,4673.391579115831,418.6502441366911,627.0572276903068
2022-03-29,1891.267241406564,1205.0194559813585,236.18530932051385,91.76769893969038,27.095063496516183,3.5545983068822564,1.3257949702282272,-0.21745913633755642,2.8468731900493798,0.5880862458546977,146.8572483407561,4596.138061696534,332.4080236056864,555.9000429033222
2022-03-30,1966.163822772898,2874.4569744729024,247.24933550065134,103.97897656974772,25.459738334458336,3.115774834143453,1.8640675925903973,-0.12197505056559799,1.0382694391222915,0.570689661576848,108.35208906690764,4294.46409884116,301.5919084059405,609.1641180880649
2022-03-31,1841.6644775485847,2375.7714446016266,204.5648745502384,97.36694427588702,23.945281233389828,3.118355335932728,3.0192559226101423,-0.3970538552997138,3.085688967243207,0.4842661981097255,135.88227931713715,4013.659883435292,288.0435732077043,538.72890495789
2022-04-01,1735.8782737814904,1135.6741182103437,214.00240975533177,98.64692452806695,29.844515798586308,1.820874816536737,1.6158706181057547,0.219022820433601,2.253997650761055,0.5499789863838642,137.74893665745816,4077.647915353291,263.44109601492397,636.953527016537
2022-04-02,1913.9734361668984,1601.9271338936323,227.68143077913058,90.62298185586782,29.38983571600205,3.1254679161141334,1.158133522246699,0.003888796791273519,2.696672449679161,0.49179063262366807,104.44877679346692,4391.6947755108395,279.72391285599844,581.5083848507778
2022-04-03,1928.2355145850693,2416.3441772905635,297.1532690901051,95.19152898550098,19.036445851606004,3.9562064515031197,1.3292738380158877,0.2087656323456546,2.9472418060566534,0.5654563660741082,143.06246925915326,4153.974351165684,228.4491316532304,605.5715167275982
2022-04-04,1868.3831592708489,1134.7012029375435,233.13470071030508,90.67352807748928,26.793495937960977,3.7795464238486174,3.1468624213239504,-0.25105647520312724,2.05070984298123,0.7155059546211288,140.6552523555422,4376.819606147971,304.0571032786669,528.2937954388243
2022-04-05,1931.2901539863683,2164.3409203525466,248.20410581120825,107.58371545202496,28.836794405246245,2.5978266520121265,2.584458211868219,-0.17556177136493378,3.7512955155153827,0.10962819440343974,101.67015032887173,4628.182604510355,210.97094370888746,628.4384152130425
2022-04-06,1848.1386789093172,1691.7661139059135,219.6097712738393,94.86793366437061,29.257173468284762,1.5998699332152357,1.6330029084249418,-0.16578466273988535,1.4019246002493437,0.7496257521490237,104.55422074400258,4547.237427879283,255.92415414989804,794.977283288471
2022-04-07,1856.8198488145981,2241.831035534954,261.0780071075768,101.14674339146016,20.252679822808794,2.405733725000512,2.3882395633204534,-0.4742575902527838,3.0145354218431124,0.1358861501275942,102.45634469459262,4231.1758831373945,424.03113338582875,598.6499140643571
2022-04-08,1828.2623055075649,1091.4840676250258,228.06832155159742,90.7795864132226,33.55678480630717,3.565975779001388,2.318949056063376,-0.15895212716937646,1.0130787398697412,0.0666279984103747,116.73717658996812,4343.822491258752,297.6406966029868,762.9287824527305
2022-04-09,1707.6257380232285,2743.0736123047527,220.69925784384267,103.33694782611316,15.62997737052674,3.253747753662915,2.638589946101653,0.3033045735180335,3.7739533162155423,0.9760796862214676,125.46444953399632,4614.031198448651,400.47110509320316,752.9597424871056
2022-04-10,1732.3674280979913,2946.977938354794,251.6572628445979,96.46054691508188,23.870796388579066,2.6483591389848913,1.5829688860540407,0.3972984957497385,1.3375123997142744,0.9569917688704415,126.61738639773144,4860.855028043448,415.06525267918323,785.6175254891632
2022-04-11,1709.4287557060202,2937.755710571383,200.55057991604207,107.95838373915332,34.50531621339084,1.6377538378970777,3.161007467985994,0.018218315635927462,1.2846526904427238,0.06043654494056405,113.38333798847214,4753.213438738877,374.3556028196341,737.0328536801284
2022-04-12,1890.923123379134,2499.3036634858495,200.76640326492253,107.76236377868071,29.09732302638506,2.5672368195582567,1.773421405200032,-0.04449830478077976,1.9990228991567327,0.44325344147496215,145.5798443280137,4553.400026833415,487.60932240961955,697.8790481176445
2022-04-13,1794.306794322898,1260.172480261264,221.90688091018578,96.50581236723495,21.529060812771505,2.672562349294709,2.735329134940592,-0.46917538130062975,2.1206988581172417,0.18624493829977473,118.41313949359565,4362.292998316486,206.43195998693398,756.9753332682374
2022-04-14,1852.5712073494108,2516.526391858045,203.6721362500821,108.01921791380936,32.37382798357619,3.82138883223534,1.0403116159305372,0.37920433758538263,1.642900216968636,0.4853448971344181,102.27750779826762,4365.051277541806,421.5957951764426,522.6934041972049
2022-04-15,1972.269942177828,1049.173832917603,210.80257541306915,109.92315346997557,29.184773603901835,3.1027152589553983,1.931642824735368,-0.4869897865741273,2.755364982781374,0.8301772429995874,115.01135557706932,4879.417310264396,487.63599318212243,638.8491971596424
2022-04-16,1774.7876687446624,1044.2471030579945,233.88606493387516,106.50831328247897,34.90609023640968,2.279132291636622,1.8792745448970207,0.4447500802102118,2.328742294125891,0.9506117747428903,126.55547112720777,4039.2435760405465,458.6815188058818,796.7768715845177
2022-04-17,1823.114876910689,1647.2204382990826,280.2585679579813,106.89742695510458,33.37562965474558,2.813295661126803,2.3587110714575363,-0.01078375131190934,1.1025267671232624,0.6342526534515374,120.4110911294116,4987.982644420261,250.367807541504,730.8800453884197
2022-04-18,1926.6653415629146,1977.2863808093316,257.2048643369301,94.9801747221818,30.252698050905867,1.6651382695554002,1.1818406544429911,-0.1580655064252734,1.958956186765902,0.35390566721181704,113.69212595496296,4664.375410851562,298.0460918755196,788.6226134111669
2022-04-19,1768.6394496474868,2540.814835615586,251.26677259564164,101.53404797715513,27.20444188277035,3.931420589124342,2.975328434315271,0.4242184348426601,3.4312987407195115,0.6033255656445984,106.56616248821587,4681.13769907239,251.7355519629396,733.8903068400438
2022-04-20,1723.0939729486379,2366.5907532130104,229.34888232081215,91.34511827934736,18.329553141688084,2.400149754826815,1.5444520044189214,-0.47560900688990326,3.069104604585606,0.31200130610845034,140.95822500481148,4037.997837304742,380.39250914441124,762.4645902326433
